gene_id,locusName,Description,colors,class
Manes.11G084400.v8.1,Manes.11G084400,(1 of 2) K13998 - dihydrofolate reductase / thymidylate synthase (DHFR-TS),blue,NA
Manes.11G092000.v8.1,Manes.11G092000,(1 of 3) PTHR11206//PTHR11206:SF116 - MULTIDRUG RESISTANCE PROTEIN // ENHANCED DISEASE SUSCEPTIBILITY 5-RELATED,red,NA
Manes.11G082100.v8.1,Manes.11G082100,(1 of 32) PF00643 - B-box zinc finger (zf-B_box),red,NA
Manes.11G088413.v8.1,Manes.11G088413,NA,skyblue3,NA
Manes.11G089800.v8.1,Manes.11G089800,NA,blue,NA
Manes.11G108500.v8.1,Manes.11G108500,NA,blue,NA
Manes.11G113000.v8.1,Manes.11G113000,(1 of 3) K02940 - large subunit ribosomal protein L9e (RP-L9e; RPL9),red,NA
Manes.11G115200.v8.1,Manes.11G115200,(1 of 3) PTHR31062:SF20 - XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 14-RELATED,red,carb
Manes.11G120950.v8.1,Manes.11G120950,NA,blue,NA
Manes.11G121000.v8.1,Manes.11G121000,NA,blue,NA
Manes.11G121900.v8.1,Manes.11G121900,NA,red,NA
Manes.11G123700.v8.1,Manes.11G123700,(1 of 1) K10290 - F-box protein 3 (FBXO3),red,NA
Manes.11G124200.v8.1,Manes.11G124200,(1 of 11) PTHR13068//PTHR13068:SF31 - CGI-12 PROTEIN-RELATED // F19K23.4 PROTEIN-RELATED,blue,NA
Manes.11G128000.v8.1,Manes.11G128000,NA,blue,NA
Manes.11G129900.v8.1,Manes.11G129900,(1 of 10) K13459 - disease resistance protein RPS2 (RPS2),skyblue3,NA
Manes.11G128600.v8.1,Manes.11G128600,(1 of 1) K02684 - DNA primase small subunit (PRI1),blue,NA
Manes.11G131600.v8.1,Manes.11G131600,(1 of 45) PF02701 - Dof domain; zinc finger (zf-Dof),blue,NA
Manes.11G132200.v8.1,Manes.11G132200,NA,blue,NA
Manes.11G133700.v8.1,Manes.11G133700,(1 of 10) K11252 - histone H2B (H2B),skyblue3,NA
Manes.11G133800.v8.1,Manes.11G133800,(1 of 5) K02957 - small subunit ribosomal protein S15Ae (RP-S15Ae; RPS15A),red,NA
Manes.11G134600.v8.1,Manes.11G134600,(1 of 13) K09873 - aquaporin TIP (TIP),red,NA
Manes.11G136600.v8.1,Manes.11G136600,(1 of 2) K12605 - CCR4-NOT transcription complex subunit 2 (CNOT2; NOT2),skyblue3,NA
Manes.11G137100.v8.1,Manes.11G137100,(1 of 10) K11254 - histone H4 (H4),red,NA
Manes.11G138200.v8.1,Manes.11G138200,(1 of 1) K08282 - non-specific serine/threonine protein kinase (E2.7.11.1),blue,NA
Manes.11G140300.v8.1,Manes.11G140300,(1 of 9) PTHR31992:SF8 - DOF ZINC FINGER PROTEIN DOF1.1-RELATED,moccasin,NA
Manes.11G140900.v8.1,Manes.11G140900,(1 of 2) PTHR11685//PTHR11685:SF107 - RBR FAMILY  RING FINGER AND IBR DOMAIN-CONTAINING // C3H4 TYPE ZINC FINGER PROTEIN-RELATED,blue,NA
Manes.11G142000.v8.1,Manes.11G142000,(1 of 2) K02736 - 20S proteasome subunit beta 7 (PSMB4),blue,NA
Manes.11G144700.v8.1,Manes.11G144700,(1 of 2) 1.17.7.1 - (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin) / 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,blue,carot
Manes.11G145100.v8.1,Manes.11G145100,NA,red,NA
Manes.11G145800.v8.1,Manes.11G145800,NA,red,NA
Manes.11G152200.v8.1,Manes.11G152200,NA,red,NA
Manes.11G155500.v8.1,Manes.11G155500,(1 of 2) K12449 - UDP-apiose/xylose synthase (AXS),red,carb
Manes.11G159401.v8.1,Manes.11G159401,NA,skyblue3,NA
Manes.11G161800.v8.1,Manes.11G161800,(1 of 2) K02865 - large subunit ribosomal protein L10Ae (RP-L10Ae; RPL10A),blue,NA
Manes.11G162700.v8.1,Manes.11G162700,(1 of 3) PTHR22850:SF82 - HISTONE-BINDING PROTEIN RBBP7,red,NA
Manes.11G162900.v8.1,Manes.11G162900,(1 of 3) PTHR10183//PTHR10183:SF299 - CALPAIN // SUBFAMILY NOT NAMED,moccasin,NA
Manes.11G164300.v8.1,Manes.11G164300,(1 of 1) PTHR31826//PTHR31826:SF0 - FAMILY NOT NAMED // NICALIN,blue,NA
Manes.12G003400.v8.1,Manes.12G003400,(1 of 2) PTHR20863//PTHR20863:SF30 - ACYL CARRIER PROTEIN/ZINC FINGER PROTEIN 593-RELATED // SUBFAMILY NOT NAMED,red,NA
Manes.12G007100.v8.1,Manes.12G007100,NA,blue,NA
Manes.12G007300.v8.1,Manes.12G007300,(1 of 91) K14488 - SAUR family protein (SAUR),magenta3,NA
Manes.12G007900.v8.1,Manes.12G007900,(1 of 2) PTHR23429//PTHR23429:SF3 - GLUCOSE-6-PHOSPHATE 1-DEHYDROGENASE  G6PD // GLUCOSE-6-PHOSPHATE 1-DEHYDROGENASE 2; CHLOROPLASTIC-RELATED,blue,carb
Manes.12G012200.v8.1,Manes.12G012200,(1 of 1) PTHR19321:SF3 - 65-KDA MICROTUBULE-ASSOCIATED PROTEIN 8,red,NA
Manes.12G012600.v8.1,Manes.12G012600,(1 of 1) PTHR12147//PTHR12147:SF22 - FXNA-RELATED // ENDOPLASMIC RETICULUM METALLOPEPTIDASE 1,skyblue3,NA
Manes.12G013400.v8.1,Manes.12G013400,(1 of 2) PTHR27008//PTHR27008:SF4 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT PROTEIN KINASE FAMILY PROTEIN,blue,NA
Manes.12G013500.v8.1,Manes.12G013500,(1 of 2) K02737 - 20S proteasome subunit beta 5 (PSMB5),blue,NA
Manes.12G016300.v8.1,Manes.12G016300,NA,blue,NA
Manes.12G016800.v8.1,Manes.12G016800,(1 of 4) PTHR10257:SF26 - SERINE/THREONINE PROTEIN PHOSPHATASE 2A 55 KDA REGULATORY SUBUNIT B' DELTA ISOFORM,red,NA
Manes.12G019300.v8.1,Manes.12G019300,(1 of 2) K18584 - actin-related protein 3 (ACTR3; ARP3),red,NA
Manes.12G020900.v8.1,Manes.12G020900,(1 of 1) PTHR10159//PTHR10159:SF359 - DUAL SPECIFICITY PROTEIN PHOSPHATASE // SUBFAMILY NOT NAMED,blue,NA
Manes.12G021400.v8.1,Manes.12G021400,NA,blue,NA
Manes.12G021900.v8.1,Manes.12G021900,NA,blue,NA
Manes.12G022400.v8.1,Manes.12G022400,NA,blue,NA
Manes.12G024000.v8.1,Manes.12G024000,NA,blue,NA
Manes.12G026700.v8.1,Manes.12G026700,(1 of 3) PTHR10044:SF108 - S-RIBONUCLEASE BINDING PROTEIN SBP1-RELATED,red,NA
Manes.12G027700.v8.1,Manes.12G027700,(1 of 5) K17609 - nucleoredoxin [EC:1.8.1.8] (NXN),blue,NA
Manes.12G027800.v8.1,Manes.12G027800,(1 of 5) K17609 - nucleoredoxin [EC:1.8.1.8] (NXN),blue,NA
Manes.12G028100.v8.1,Manes.12G028100,(1 of 2) PTHR32263//PTHR32263:SF8 - FAMILY NOT NAMED // INACTIVE POLY [ADP-RIBOSE] POLYMERASE SRO2-RELATED,blue,NA
Manes.12G028600.v8.1,Manes.12G028600,NA,red,NA
Manes.12G029233.v8.1,Manes.12G029233,(1 of 1) PTHR30544//PTHR30544:SF3 - 23S RRNA METHYLTRANSFERASE // SUBFAMILY NOT NAMED,red,NA
Manes.12G029366.v8.1,Manes.12G029366,NA,blue,NA
Manes.12G030500.v8.1,Manes.12G030500,(1 of 5) K12896 - splicing factor; arginine/serine-rich 7 (SFRS7),skyblue3,NA
Manes.12G039200.v8.1,Manes.12G039200,NA,blue,NA
Manes.12G043800.v8.1,Manes.12G043800,NA,blue,NA
Manes.12G049543.v8.1,Manes.12G049543,NA,red,NA
Manes.12G045700.v8.1,Manes.12G045700,(1 of 4) K02993 - small subunit ribosomal protein S7e (RP-S7e; RPS7),red,NA
Manes.12G045800.v8.1,Manes.12G045800,(1 of 4) K02993 - small subunit ribosomal protein S7e (RP-S7e; RPS7),red,NA
Manes.12G047900.v8.1,Manes.12G047900,(1 of 2) PTHR10693:SF23 - NUCLEAR TRANSPORT FACTOR 2 AND RNA RECOGNITION MOTIF DOMAIN-CONTAINING PROTEIN-RELATED,blue,NA
Manes.12G049300.v8.1,Manes.12G049300,NA,blue,NA
Manes.12G049701.v8.1,Manes.12G049701,(1 of 12) 1.6.5.5 - NADPH:quinone reductase / Zeta-crystallin,blue,NA
Manes.12G051600.v8.1,Manes.12G051600,(1 of 1) PTHR24351:SF69 - AGC (CAMP-DEPENDENT; CGMP-DEPENDENT AND PROTEIN KINASE C) KINASE FAMILY PROTEIN-RELATED,blue,NA
Manes.12G062302.v8.1,Manes.12G062302,(1 of 23) KOG4293 - Predicted membrane protein; contains DoH and Cytochrome b-561/ferric reductase transmembrane domains,blue,NA
Manes.12G067900.v8.1,Manes.12G067900,(1 of 2) PTHR22572:SF101 - GLUCOSE-1-PHOSPHATE ADENYLYLTRANSFERASE SMALL SUBUNIT; CHLOROPLASTIC,blue,carb
Manes.12G066600.v8.1,Manes.12G066600,(1 of 1) K04532 - amyloid beta precursor protein binding protein 1 (APPBP1),blue,NA
Manes.12G076301.v8.1,Manes.12G076301,(1 of 3) PTHR31235:SF39 - PEROXIDASE 3-RELATED,blue,NA
Manes.12G090100.v8.1,Manes.12G090100,NA,blue,NA
Manes.12G089256.v8.1,Manes.12G089256,NA,blue,NA
Manes.12G089408.v8.1,Manes.12G089408,NA,blue,NA
Manes.12G089902.v8.1,Manes.12G089902,(1 of 2) PTHR12320//PTHR12320:SF16 - PROTEIN PHOSPHATASE 2C // PROTEIN PHOSPHATASE 2C 80-RELATED,red,NA
Manes.12G093600.v8.1,Manes.12G093600,(1 of 2) K02897 - large subunit ribosomal protein L25 (RP-L25; rplY),red,NA
Manes.12G096601.v8.1,Manes.12G096601,NA,magenta3,NA
Manes.12G099300.v8.1,Manes.12G099300,(1 of 4) PTHR10891:SF568 - CALCIUM-BINDING PROTEIN CML41-RELATED,skyblue3,NA
Manes.12G100611.v8.1,Manes.12G100611,NA,skyblue3,NA
Manes.12G101000.v8.1,Manes.12G101000,(1 of 2) PTHR10015//PTHR10015:SF166 - HEAT SHOCK TRANSCRIPTION FACTOR // HEAT STRESS TRANSCRIPTION FACTOR B-1,blue,NA
Manes.12G103000.v8.1,Manes.12G103000,NA,blue,NA
Manes.12G104500.v8.1,Manes.12G104500,(1 of 63) PF12937 - F-box-like (F-box-like),blue,NA
Manes.12G114700.v8.1,Manes.12G114700,(1 of 5) PF07714//PF11721//PF12819 - Protein tyrosine kinase (Pkinase_Tyr) // Di-glucose binding within endoplasmic reticulum (Malectin) // Carbohydrate-binding protein of the ER (Malectin_like),red,NA
Manes.12G114300.v8.1,Manes.12G114300,(1 of 366) PF00067 - Cytochrome P450 (p450),blue,NA
Manes.12G109700.v8.1,Manes.12G109700,NA,blue,NA
Manes.12G110100.v8.1,Manes.12G110100,(1 of 2) PTHR23091//PTHR23091:SF222 - N-TERMINAL ACETYLTRANSFERASE // SUBFAMILY NOT NAMED,red,NA
Manes.12G114200.v8.1,Manes.12G114200,(1 of 3) 3.2.1.145 - Galactan 1;3-beta-galactosidase,red,carb
Manes.12G118700.v8.1,Manes.12G118700,(1 of 3) 2.6.1.42//2.6.1.88 - Branched-chain-amino-acid transaminase / Transaminase B // Methionine transaminase / Methionine-oxo-acid transaminase,blue,NA
Manes.12G126800.v8.1,Manes.12G126800,(1 of 5) PTHR11945//PTHR11945:SF179 - MADS BOX PROTEIN // MADS-BOX PROTEIN SVP,blue,NA
Manes.12G126900.v8.1,Manes.12G126900,(1 of 1) PTHR24115:SF469 - KINESIN-LIKE PROTEIN KCA1-RELATED,blue,NA
Manes.12G127600.v8.1,Manes.12G127600,NA,blue,NA
Manes.12G127700.v8.1,Manes.12G127700,NA,blue,NA
Manes.12G130800.v8.1,Manes.12G130800,(1 of 2) PTHR31388:SF2 - PEROXIDASE 17,blue,NA
Manes.12G133700.v8.1,Manes.12G133700,(1 of 5) PTHR10593//PTHR10593:SF41 - SERINE/THREONINE-PROTEIN KINASE RIO // SUBFAMILY NOT NAMED,blue,NA
Manes.12G134100.v8.1,Manes.12G134100,(1 of 1) PTHR15139:SF0 - TUBULIN-SPECIFIC CHAPERONE C,blue,NA
Manes.12G134800.v8.1,Manes.12G134800,(1 of 2) K02892 - large subunit ribosomal protein L23 (RP-L23; MRPL23; rplW),blue,NA
Manes.12G136500.v8.1,Manes.12G136500,(1 of 3) PTHR31718:SF0 - EXPRESSED PROTEIN-RELATED,blue,NA
Manes.12G137100.v8.1,Manes.12G137100,NA,red,NA
Manes.12G137700.v8.1,Manes.12G137700,NA,blue,NA
Manes.12G141000.v8.1,Manes.12G141000,(1 of 3) PTHR31642:SF6 - HXXXD-TYPE ACYL-TRANSFERASE-RELATED,blue,NA
Manes.12G141100.v8.1,Manes.12G141100,(1 of 7) KOG0472//KOG1187 - Leucine-rich repeat protein // Serine/threonine protein kinase,blue,NA
Manes.12G142600.v8.1,Manes.12G142600,NA,blue,NA
Manes.12G144300.v8.1,Manes.12G144300,NA,blue,NA
Manes.12G145200.v8.1,Manes.12G145200,NA,red,NA
Manes.12G145900.v8.1,Manes.12G145900,(1 of 2) K03035 - 26S proteasome regulatory subunit N5 (PSMD12; RPN5),blue,NA
Manes.12G149600.v8.1,Manes.12G149600,NA,blue,NA
Manes.12G152600.v8.1,Manes.12G152600,NA,red,NA
Manes.12G153300.v8.1,Manes.12G153300,(1 of 4) PTHR31707//PTHR31707:SF24 - FAMILY NOT NAMED // PECTINESTERASE/PECTINESTERASE INHIBITOR 51-RELATED,red,carb
Manes.12G153600.v8.1,Manes.12G153600,(1 of 1) PTHR24056:SF227 - CYCLIN-DEPENDENT KINASE C-2,red,NA
Manes.12G155100.v8.1,Manes.12G155100,(1 of 1) K09651 - rhomboid domain-containing protein 1 [EC:3.4.21.-] (RHBDD1),blue,NA
Manes.12G158600.v8.1,Manes.12G158600,NA,blue,NA
Manes.12G158700.v8.1,Manes.12G158700,(1 of 9) PF00069//PF00582 - Protein kinase domain (Pkinase) // Universal stress protein family (Usp),blue,NA
Manes.12G159300.v8.1,Manes.12G159300,(1 of 2) PTHR31407//PTHR31407:SF3 - FAMILY NOT NAMED // PSBP DOMAIN-CONTAINING PROTEIN 2; CHLOROPLASTIC,blue,carb
Manes.13G000300.v8.1,Manes.13G000300,(1 of 1) K13093 - HIV Tat-specific factor 1 (HTATSF1),skyblue3,NA
Manes.13G003300.v8.1,Manes.13G003300,(1 of 2) PTHR20863//PTHR20863:SF30 - ACYL CARRIER PROTEIN/ZINC FINGER PROTEIN 593-RELATED // SUBFAMILY NOT NAMED,red,NA
Manes.13G004600.v8.1,Manes.13G004600,(1 of 1) PTHR10438:SF258 - THIOREDOXIN F1; CHLOROPLASTIC-RELATED,blue,NA
Manes.13G004700.v8.1,Manes.13G004700,(1 of 2) PTHR13683//PTHR13683:SF287 - ASPARTYL PROTEASES // ASPARTIC PROTEINASE-LIKE PROTEIN 2-RELATED,red,NA
Manes.13G007300.v8.1,Manes.13G007300,NA,red,NA
Manes.13G008500.v8.1,Manes.13G008500,NA,blue,NA
Manes.13G009300.v8.1,Manes.13G009300,(1 of 2) K02685 - DNA primase large subunit (PRI2),blue,NA
Manes.13G010200.v8.1,Manes.13G010200,(1 of 1) KOG0520 - Uncharacterized conserved protein; contains IPT/TIG domain,red,NA
Manes.13G010400.v8.1,Manes.13G010400,(1 of 3) KOG2104 - Nuclear transport factor 2,red,NA
Manes.13G017200.v8.1,Manes.13G017200,NA,blue,NA
Manes.13G016100.v8.1,Manes.13G016100,(1 of 1) PTHR13789:SF90 - FAD-BINDING MONOOXYGENASE,blue,NA
Manes.13G014300.v8.1,Manes.13G014300,(1 of 2) K03108 - signal recognition particle subunit SRP72 (SRP72),blue,NA
Manes.13G019900.v8.1,Manes.13G019900,(1 of 2) K18584 - actin-related protein 3 (ACTR3; ARP3),blue,NA
Manes.13G021600.v8.1,Manes.13G021600,(1 of 1) K02970 - small subunit ribosomal protein S21 (RP-S21; MRPS21; rpsU),red,NA
Manes.13G021800.v8.1,Manes.13G021800,(1 of 8) 1.14.13.68 - 4-hydroxyphenylacetaldehyde oxime monooxygenase / Cytochrome P450-II-dependent monooxygenase,red,NA
Manes.13G024200.v8.1,Manes.13G024200,NA,blue,NA
Manes.13G025000.v8.1,Manes.13G025000,NA,red,NA
Manes.13G028100.v8.1,Manes.13G028100,(1 of 4) K02977//K08770 - small subunit ribosomal protein S27Ae (RP-S27Ae; RPS27A) // ubiquitin C (UBC),red,NA
Manes.13G029600.v8.1,Manes.13G029600,(1 of 2) PTHR32263:SF8 - INACTIVE POLY [ADP-RIBOSE] POLYMERASE SRO2-RELATED,blue,NA
Manes.13G029900.v8.1,Manes.13G029900,(1 of 2) PTHR11002//PTHR11002:SF15 - CARBONIC ANHYDRASE // CARBONIC ANHYDRASE,blue,NA
Manes.13G030200.v8.1,Manes.13G030200,NA,blue,NA
Manes.13G030800.v8.1,Manes.13G030800,(1 of 1) PTHR23257:SF353 - KINASE-LIKE PROTEIN,blue,NA
Manes.13G031100.v8.1,Manes.13G031100,(1 of 3) PTHR23315//PTHR23315:SF116 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // U-BOX DOMAIN-CONTAINING PROTEIN 18-RELATED,blue,NA
Manes.13G033700.v8.1,Manes.13G033700,NA,moccasin,NA
Manes.13G034700.v8.1,Manes.13G034700,(1 of 1) PTHR13856//PTHR13856:SF92 - VHS DOMAIN CONTAINING PROTEIN FAMILY // SUBFAMILY NOT NAMED,blue,NA
Manes.13G034900.v8.1,Manes.13G034900,(1 of 1) PTHR24188//PTHR24188:SF42 - ANKYRIN REPEAT PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.13G042200.v8.1,Manes.13G042200,(1 of 2) PTHR11260//PTHR11260:SF203 - GLUTATHIONE S-TRANSFERASE; GST; SUPERFAMILY; GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED,blue,NA
Manes.13G043900.v8.1,Manes.13G043900,NA,blue,NA
Manes.13G048800.v8.1,Manes.13G048800,NA,blue,NA
Manes.13G048900.v8.1,Manes.13G048900,(1 of 1) K06628 - cell division control protein 45 (CDC45),blue,NA
Manes.13G053300.v8.1,Manes.13G053300,(1 of 24) K07904 - Ras-related protein Rab-11A (RAB11A),blue,NA
Manes.13G054700.v8.1,Manes.13G054700,(1 of 1) PTHR10361//PTHR10361:SF33 - SODIUM-BILE ACID COTRANSPORTER // SODIUM/METABOLITE COTRANSPORTER BASS3; CHLOROPLASTIC-RELATED,blue,NA
Manes.13G055600.v8.1,Manes.13G055600,(1 of 4) PTHR31669//PTHR31669:SF44 - FAMILY NOT NAMED // FAR-RED IMPAIRED RESPONSIVE 1-LIKE PROTEIN,red,NA
Manes.13G058900.v8.1,Manes.13G058900,(1 of 2) PTHR22572:SF101 - GLUCOSE-1-PHOSPHATE ADENYLYLTRANSFERASE SMALL SUBUNIT; CHLOROPLASTIC,blue,carb
Manes.13G063400.v8.1,Manes.13G063400,NA,blue,NA
Manes.13G068300.v8.1,Manes.13G068300,(1 of 1) PTHR12555//PTHR12555:SF14 - UBIQUITIN FUSION DEGRADATON PROTEIN 1 // SUBFAMILY NOT NAMED,moccasin,NA
Manes.13G068000.v8.1,Manes.13G068000,(1 of 7) 3.4.23.40 - Phytepsin,red,NA
Manes.13G069750.v8.1,Manes.13G069750,(1 of 3) K09875 - aquaporin SIP (SIP),red,NA
Manes.13G079400.v8.1,Manes.13G079400,(1 of 2) PTHR14445//PTHR14445:SF39 - GRB10 INTERACTING GYF PROTEIN // SWIB/MDM2; PLUS-3 AND GYF DOMAIN-CONTAINING PROTEIN-RELATED,blue,NA
Manes.13G083400.v8.1,Manes.13G083400,(1 of 2) PTHR31989//PTHR31989:SF14 - FAMILY NOT NAMED // NAC DOMAIN CONTAINING PROTEIN 103,magenta3,NA
Manes.13G082700.v8.1,Manes.13G082700,(1 of 1) K10751 - chromatin assembly factor 1 subunit B (CHAF1B),blue,NA
Manes.13G087000.v8.1,Manes.13G087000,(1 of 2) K04420 - mitogen-activated protein kinase kinase kinase 2 (MAP3K2; MEKK2),blue,NA
Manes.13G086400.v8.1,Manes.13G086400,NA,blue,NA
Manes.13G077600.v8.1,Manes.13G077600,NA,blue,NA
Manes.13G090400.v8.1,Manes.13G090400,(1 of 1) PTHR22814//PTHR22814:SF126 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.13G093200.v8.1,Manes.13G093200,(1 of 2) PTHR10788:SF19 - TREHALOSE-PHOSPHATE PHOSPHATASE E-RELATED,blue,carb
Manes.13G091800.v8.1,Manes.13G091800,NA,blue,NA
Manes.13G097300.v8.1,Manes.13G097300,NA,blue,NA
Manes.13G097400.v8.1,Manes.13G097400,(1 of 3) PTHR14155:SF94 - RING-H2 FINGER PROTEIN ATL33-RELATED,blue,NA
Manes.13G101500.v8.1,Manes.13G101500,(1 of 1) PTHR10288//PTHR10288:SF160 - KH DOMAIN CONTAINING RNA BINDING PROTEIN // RNA-BINDING KH DOMAIN-CONTAINING PROTEIN,red,NA
Manes.13G102900.v8.1,Manes.13G102900,(1 of 2) PTHR10388:SF20 - APO PROTEIN 4; MITOCHONDRIAL,blue,NA
Manes.13G104200.v8.1,Manes.13G104200,NA,blue,NA
Manes.13G104800.v8.1,Manes.13G104800,(1 of 3) PTHR12170//PTHR12170:SF3 - MACROPHAGE ERYTHROBLAST ATTACHER-RELATED // REQUIRED FOR MEIOTIC NUCLEAR DIVISION 5 HOMOLOG B (S. CEREVISIAE),skyblue3,NA
Manes.13G109400.v8.1,Manes.13G109400,(1 of 2) PTHR22952//PTHR22952:SF186 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED,red,NA
Manes.13G111300.v8.1,Manes.13G111300,NA,blue,NA
Manes.13G113500.v8.1,Manes.13G113500,(1 of 1) PTHR11207//PTHR11207:SF4 - RIBONUCLEASE III // SUBFAMILY NOT NAMED,red,NA
Manes.13G114000.v8.1,Manes.13G114000,NA,red,NA
Manes.13G114100.v8.1,Manes.13G114100,(1 of 4) PTHR13832//PTHR13832:SF362 - PROTEIN PHOSPHATASE 2C // PROTEIN PHOSPHATASE 2C 63-RELATED,red,NA
Manes.13G115400.v8.1,Manes.13G115400,NA,blue,NA
Manes.13G116500.v8.1,Manes.13G116500,(1 of 2) K04508 - transducin (beta)-like 1 (TBL1),red,NA
Manes.13G121400.v8.1,Manes.13G121400,(1 of 2) PTHR31896:SF12 - ANTHRANILATE N-HYDROXYCINNAMOYL/BENZOYLTRANSFERASE-LIKE PROTEIN-RELATED,blue,NA
Manes.13G134900.v8.1,Manes.13G134900,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,blue,NA
Manes.13G135300.v8.1,Manes.13G135300,(1 of 4) PTHR10891//PTHR10891:SF568 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // CALCIUM-BINDING PROTEIN CML41-RELATED,skyblue3,NA
Manes.13G136400.v8.1,Manes.13G136400,(1 of 6) KOG1330 - Sugar transporter/spinster transmembrane protein,red,NA
Manes.13G137100.v8.1,Manes.13G137100,NA,blue,NA
Manes.13G138100.v8.1,Manes.13G138100,NA,red,NA
Manes.13G138300.v8.1,Manes.13G138300,NA,red,NA
Manes.13G138700.v8.1,Manes.13G138700,(1 of 3) PTHR22880:SF172 - TRANSCRIPTION FACTOR GTE3; CHLOROPLASTIC-RELATED,red,NA
Manes.13G142500.v8.1,Manes.13G142500,(1 of 1) K11806 - WD repeat and SOF domain-containing protein 1 (WDSOF1),red,NA
Manes.13G144900.v8.1,Manes.13G144900,NA,blue,NA
Manes.13G147900.v8.1,Manes.13G147900,(1 of 5) PTHR10992//PTHR10992:SF869 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.13G149200.v8.1,Manes.13G149200,(1 of 1) PTHR13832//PTHR13832:SF193 - PROTEIN PHOSPHATASE 2C // PROTEIN PHOSPHATASE 2C 1-RELATED,blue,NA
Manes.13G150700.v8.1,Manes.13G150700,(1 of 1) PTHR19297//PTHR19297:SF84 - GLYCOSYLTRANSFERASE 14 FAMILY MEMBER // CORE-2/I-BRANCHING BETA-1;6-N-ACETYLGLUCOSAMINYLTRANSFERASE FAMILY PROTEIN-RELATED,blue,NA
Manes.14G000100.v8.1,Manes.14G000100,(1 of 1) PTHR19308//PTHR19308:SF13 - PHOSPHATIDYLCHOLINE TRANSFER PROTEIN // MEMBRANE RELATED PROTEIN CP5-RELATED,red,NA
Manes.14G007600.v8.1,Manes.14G007600,NA,blue,NA
Manes.14G007800.v8.1,Manes.14G007800,NA,blue,NA
Manes.14G008100.v8.1,Manes.14G008100,NA,red,NA
Manes.14G010600.v8.1,Manes.14G010600,(1 of 1) PTHR13068:SF21 - MITOCHONDRIAL TRANSCRIPTION TERMINATION FACTOR FAMILY PROTEIN,blue,NA
Manes.14G010700.v8.1,Manes.14G010700,(1 of 2) K02726 - 20S proteasome subunit alpha 2 (PSMA2),blue,NA
Manes.14G011100.v8.1,Manes.14G011100,NA,blue,NA
Manes.14G011350.v8.1,Manes.14G011350,NA,red,NA
Manes.14G012605.v8.1,Manes.14G012605,NA,blue,NA
Manes.14G016400.v8.1,Manes.14G016400,NA,blue,NA
Manes.14G015600.v8.1,Manes.14G015600,NA,skyblue3,NA
Manes.14G014700.v8.1,Manes.14G014700,(1 of 8) PTHR10353//PTHR10353:SF81 - GLYCOSYL HYDROLASE // SUBFAMILY NOT NAMED,blue,carb
Manes.14G014000.v8.1,Manes.14G014000,NA,blue,NA
Manes.14G001936.v8.1,Manes.14G001936,NA,blue,NA
Manes.14G003400.v8.1,Manes.14G003400,(1 of 1) K00392 - sulfite reductase (ferredoxin) (sir),blue,NA
Manes.14G004400.v8.1,Manes.14G004400,(1 of 2) K12876 - RNA-binding protein 8A (RBM8A; Y14),blue,NA
Manes.14G006200.v8.1,Manes.14G006200,NA,blue,NA
Manes.14G023100.v8.1,Manes.14G023100,NA,red,NA
Manes.14G024400.v8.1,Manes.14G024400,(1 of 4) K19329 - WW domain-containing oxidoreductase (WWOX),blue,NA
Manes.14G025500.v8.1,Manes.14G025500,(1 of 2) 6.2.1.8 - Oxalate--CoA ligase / Oxalyl-CoA synthetase,blue,NA
Manes.14G029900.v8.1,Manes.14G029900,NA,red,NA
Manes.14G031901.v8.1,Manes.14G031901,NA,red,NA
Manes.14G033000.v8.1,Manes.14G033000,NA,blue,NA
Manes.14G035900.v8.1,Manes.14G035900,(1 of 3) 3.6.3.20 - Glycerol-3-phosphate-transporting ATPase,blue,NA
Manes.14G037400.v8.1,Manes.14G037400,NA,blue,NA
Manes.14G043000.v8.1,Manes.14G043000,(1 of 4) 6.3.5.7 - Glutaminyl-tRNA synthase (glutamine-hydrolyzing) / Glutamyl-tRNA(Gln) amidotransferase,red,NA
Manes.14G043800.v8.1,Manes.14G043800,(1 of 2) PTHR35137//PTHR35137:SF1 - FAMILY NOT NAMED // CRUMPLED LEAF,red,NA
Manes.14G044800.v8.1,Manes.14G044800,(1 of 1) KOG1327 - Copine,blue,NA
Manes.14G046651.v8.1,Manes.14G046651,NA,blue,NA
Manes.14G046800.v8.1,Manes.14G046800,NA,blue,NA
Manes.14G047200.v8.1,Manes.14G047200,(1 of 2) K02728 - 20S proteasome subunit alpha 3 (PSMA4),blue,NA
