"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"285","Manes.14G145000.v8.1",24.4342061389317,-0.3961030234808,0.106553686191395,-3.71740328879196,0.00020128099952301,0.0113639058447877,"Manes.14G145000","","","",NA,"(1 of 5) KOG1773 - Stress responsive protein","GO:0016021","KOG1773","","PF01679","PTHR21659",""
"286","Manes.14G059900.v8.1",47.5448963336653,-0.826837041702987,0.222728761183365,-3.7123047661648,0.00020538047234104,0.0115422389228585,"Manes.14G059900","","","",NA,"(1 of 15) PF05910 - Plant protein of unknown function (DUF868) (DUF868)","","","","PF05910","PTHR31972 PTHR31972:SF12",""
"287","Manes.11G100750.v8.1",292.403821329331,0.191084179638021,0.0515055892656522,3.70996977924977,0.000207283989263049,0.0116086256425958,"Manes.11G100750","","","",NA,"(1 of 1) PTHR21483//PTHR21483:SF18 - FAMILY NOT NAMED // RNA POLYMERASE II-ASSOCIATED PROTEIN 1","","","","PF08620 PF08621","PTHR21483","(1 of 1) PTHR21483:SF18 - RNA POLYMERASE II-ASSOCIATED PROTEIN 1"
"288","Manes.02G133800.v8.1",7.86982200882283,0.437482813832545,0.117987250899281,3.70788208470083,0.000208999928908747,0.0116640828380218,"Manes.02G133800","","","",NA,"(1 of 52) PF01535//PF13041//PF13812 - PPR repeat (PPR) // PPR repeat family (PPR_2) // Pentatricopeptide repeat domain (PPR_3)","","","","PF01535 PF13041 PF13812","PTHR24015 PTHR24015:SF414","Pentatricopeptide repeat (PPR) superfamily protein"
"289","Manes.01G049465.v8.1",711.092077047939,0.408721029457943,0.110427634549454,3.70125676535163,0.000214534247554809,0.0117286019079879,"Manes.01G049465","","","RNA binding; structural constituent of ribosome; intracellular anatomical structure; ribosome; translation",NA,"(1 of 1) PTHR10871//PTHR10871:SF8 - 30S RIBOSOMAL PROTEIN S13/40S RIBOSOMAL PROTEIN S18 // SUBFAMILY NOT NAMED","GO:0003723 GO:0003735 GO:0005622 GO:0005840 GO:0006412","","K02952","PF00416","PTHR10871 PTHR10871:SF8",""
"290","Manes.01G153300.v8.1",54.3549099507782,0.230452704017713,0.0622436765678163,3.70242756734699,0.000213546337951712,0.0117286019079879,"Manes.01G153300","","","",NA,"(1 of 599) PF13041 - PPR repeat family (PPR_2)","","","","PF13041","PTHR24015 PTHR24015:SF454","Tetratricopeptide repeat (TPR)-like superfamily protein"
"291","Manes.04G111100.v8.1",55.9344117943953,0.305472110696256,0.082456227594147,3.70465784828045,0.000211676260544528,0.0117286019079879,"Manes.04G111100","","","regulation of DNA-templated transcription; zinc ion binding",NA,"(1 of 1) PTHR31669:SF10 - PROTEIN FAR1-RELATED SEQUENCE 6","GO:0006355 GO:0008270","","K17604","PF03101 PF04434 PF10551","PTHR31669 PTHR31669:SF10","FAR1-related sequence 6"
"292","Manes.06G064600.v8.1",254.6769875891,-0.246519223586155,0.0665466507075468,-3.70445726366509,0.000211843818079454,0.0117286019079879,"Manes.06G064600","","","protein kinase activity; protein tyrosine kinase activity; protein binding; ATP binding; protein phosphorylation",NA,"(1 of 25) PF07714//PF08263//PF13855 - Protein tyrosine kinase (Pkinase_Tyr) // Leucine rich repeat N-terminal domain (LRRNT_2) // Leucine rich repeat (LRR_8)","GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468","KOG1187","","PF07714 PF08263 PF13855","PTHR27008 PTHR27008:SF11","Leucine-rich repeat protein kinase family protein"
"293","Manes.13G123000.v8.1",113.375529217686,-0.199327767094317,0.0538489685862358,-3.70160789198972,0.000214237521214662,0.0117286019079879,"Manes.13G123000","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF00069","PTHR27001 PTHR27001:SF110",""
"294","Manes.15G050100.v8.1",230.118015381731,-0.208776527548196,0.0564045889842454,-3.70141031621576,0.000214404438985251,0.0117286019079879,"Manes.15G050100","","","",NA,"(1 of 4) PTHR19359//PTHR19359:SF26 - CYTOCHROME B5 // CYTOCHROME B5 ISOFORM B","","KOG0537","","PF00173","PTHR19359 PTHR19359:SF26","cytochrome B5 isoform B"
"295","Manes.08G094400.v8.1",738.862380738085,-0.795160186114261,0.215102668407107,-3.69665421634531,0.000218459574085949,0.0117828883700787,"Manes.08G094400","PWY-5486; PWY-6330","pyruvate fermentation to ethanol II; acetaldehyde biosynthesis II","magnesium ion binding; catalytic activity; carboxy-lyase activity; thiamine pyrophosphate binding","carb","(1 of 2) PTHR18968:SF137 - PYRUVATE DECARBOXYLASE 2","GO:0000287 GO:0003824 GO:0016831 GO:0030976","","K01568","PF00205 PF02775 PF02776","PTHR18968 PTHR18968:SF137","Thiamine pyrophosphate dependent pyruvate decarboxylase family protein"
"296","Manes.09G165700.v8.1",67.4852706172516,-0.241389543198978,0.0652987101805785,-3.69669695666935,0.000218422814407034,0.0117828883700787,"Manes.09G165700","PWY-922; PWY-5910","mevalonate pathway I; superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)","mevalonate kinase activity; ATP binding; cytoplasm; metabolic process; isoprenoid biosynthetic process; kinase activity; phosphotransferase activity, alcohol group as acceptor","carot","(1 of 2) 2.7.1.36 - Mevalonate kinase","GO:0004496 GO:0005524 GO:0005737 GO:0008152 GO:0008299 GO:0016301 GO:0016773","KOG1511","K00869","PF00288 PF08544","PTHR10457 PTHR10457:SF4","mevalonate kinase"
"297","Manes.10G077600.v8.1",92.939622352483,0.218562808342116,0.0591194716379729,3.69696822868308,0.000218189636802548,0.0117828883700787,"Manes.10G077600","","","protein binding",NA,"(1 of 1) K14320 - aladin (AAAS)","GO:0005515","KOG2139","K14320","PF07676","PTHR14494","Transducin/WD40 repeat-like superfamily protein"
"298","Manes.10G133000.v8.1",101.791610302737,-0.313817010910701,0.0848669898605954,-3.69775116834218,0.000217517954470113,0.0117828883700787,"Manes.10G133000","","","",NA,"(1 of 10) PTHR31234:SF8 - EXPRESSED PROTEIN","","","","PF03168","PTHR31234 PTHR31234:SF8","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"
"299","Manes.18G050100.v8.1",87.8410404824422,-0.465912979770356,0.126129396347728,-3.6939285627426,0.000220815860604018,0.0118701449079879,"Manes.18G050100","","","protein dimerization activity",NA,"(1 of 1) PTHR12565:SF129 - TRANSCRIPTION FACTOR BHLH74","GO:0046983","","","PF00010","PTHR12565 PTHR12565:SF129","basic helix-loop-helix (bHLH) DNA-binding superfamily protein"
"300","Manes.05G162900.v8.1",88.3445925638977,0.284544277777801,0.0770755983106985,3.69175567902539,0.000222711355825088,0.0118924904391251,"Manes.05G162900","","","base-excision repair; DNA-3-methyladenine glycosylase activity",NA,"(1 of 2) PTHR31116//PTHR31116:SF5 - FAMILY NOT NAMED // 3-METHYLADENINE GLYCOSYLASE I-RELATED","GO:0006284 GO:0008725","","K01246","PF03352","PTHR31116 PTHR31116:SF5","DNA glycosylase superfamily protein"
"301","Manes.14G147300.v8.1",215.599400583069,0.335437758855098,0.0908485735944306,3.69227325849463,0.000222258469242006,0.0118924904391251,"Manes.14G147300","","","ATP binding; protein metabolic process",NA,"(1 of 2) PTHR11638:SF94 - HEAT SHOCK PROTEIN 104","GO:0005524 GO:0019538","","","PF02861 PF07724","PTHR11638 PTHR11638:SF94","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein"
"302","Manes.17G108700.v8.1",10.259131203533,0.394187042572787,0.106805106424903,3.69071344776897,0.000223625947153218,0.0119017875781247,"Manes.17G108700","","","",NA,"","","","","","PTHR31133 PTHR31133:SF3",""
"303","Manes.04G074700.v8.1",592.798091419372,0.404978333582418,0.10978369832575,3.68887494007323,0.000225247897452884,0.0119092416307901,"Manes.04G074700","","","",NA,"(1 of 4) PF06911 - Senescence-associated protein (Senescence)","","","","PF06911","PTHR21068 PTHR21068:SF22",""
"304","Manes.05G140400.v8.1",46461.0571232275,0.253724102859562,0.0687781003470955,3.68902458164908,0.000225115470431805,0.0119092416307901,"Manes.05G140400","","","response to stress; response to water",NA,"(1 of 4) PF00257 - Dehydrin (Dehydrin)","GO:0006950 GO:0009415","","","PF00257","PTHR33346","cold-regulated 47"
"305","Manes.02G197000.v8.1",19.502550794081,-0.373738371277112,0.101525323138907,-3.68123301381434,0.000232108757663428,0.0119191184087038,"Manes.02G197000","","","",NA,"","","","","","",""
"306","Manes.02G198300.v8.1",2059.15689668786,-0.219185483245528,0.0595202317476223,-3.68253746347827,0.000230923919019738,0.0119191184087038,"Manes.02G198300","","","transport",NA,"(1 of 2) PTHR23324//PTHR23324:SF67 - SEC14 RELATED PROTEIN // PATELLIN-1-RELATED","GO:0006810 GO:0016021","KOG1471","","PF00650 PF03765","PTHR23324 PTHR23324:SF67","PATELLIN 2"
"307","Manes.07G088900.v8.1",430.798693842108,0.255666264446987,0.0694362166901418,3.6820304537601,0.000231383762723032,0.0119191184087038,"Manes.07G088900","","","DNA binding; nucleus; transcription initiation at RNA polymerase II promoter; positive regulation of transcription elongation by RNA polymerase II",NA,"(1 of 1) K03138 - transcription initiation factor TFIIF subunit alpha (TFIIF1, GTF2F1, TFG1)","GO:0003677 GO:0005634 GO:0006367 GO:0032968","KOG2393","K03138","PF05793","PTHR13011 PTHR13011:SF0","transcription activators;DNA binding;RNA polymerase II transcription factors;catalytics;transcription initiation factors"
"308","Manes.08G082900.v8.1",852.805605559815,-0.231906308398768,0.0628977032054393,-3.68703937632357,0.000226878261529642,0.0119191184087038,"Manes.08G082900","","","",NA,"(1 of 3) PTHR21290//PTHR21290:SF29 - SPHINGOMYELIN SYNTHETASE // SUBFAMILY NOT NAMED","","KOG3058","","PF14360","PTHR21290 PTHR21290:SF29","Arabidopsis Inositol phosphorylceramide synthase 1"
"309","Manes.11G108100.v8.1",24.1196868758794,0.338386962037583,0.0918610851333977,3.68368130581288,0.000229889634082782,0.0119191184087038,"Manes.11G108100","","","",NA,"(1 of 2) PTHR32010:SF6 - PHOTOSYSTEM II STABILITY/ASSEMBLY FACTOR HCF136, CHLOROPLASTIC","","","","PF14870","PTHR32010 PTHR32010:SF6","photosystem II stability/assembly factor, chloroplast (HCF136)"
"310","Manes.11G137000.v8.1",549.312547740896,0.177395166029535,0.0481749120363489,3.68231426962828,0.000231126243854231,0.0119191184087038,"Manes.11G137000","","","nucleotide binding; metal ion binding",NA,"(1 of 2) PTHR24093//PTHR24093:SF289 - FAMILY NOT NAMED // CALCIUM-TRANSPORTING ATPASE 1, ENDOPLASMIC RETICULUM-TYPE-RELATED","GO:0000166 GO:0016021 GO:0046872","","K01537","PF00122 PF00689 PF00690 PF00702","PTHR24093 PTHR24093:SF289","endomembrane-type CA-ATPase 4"
"311","Manes.15G020900.v8.1",59.3016498975071,0.206907840404411,0.0561232119796261,3.68667139862777,0.00022720643259082,0.0119191184087038,"Manes.15G020900","","","regulation of DNA-templated transcription; zinc ion binding",NA,"(1 of 1) PTHR31669:SF38 - PROTEIN FAR1-RELATED SEQUENCE 12-RELATED","GO:0006355 GO:0008270","","","PF03101 PF04434 PF10551","PTHR31669 PTHR31669:SF38","FAR1-related sequence 7"
"312","Manes.15G029700.v8.1",171.310479922951,0.21253122269097,0.0576829555531662,3.68447179331996,0.000229177401802298,0.0119191184087038,"Manes.15G029700","","","",NA,"(1 of 2) PTHR33345//PTHR33345:SF3 - FAMILY NOT NAMED // GENOMIC DNA, CHROMOSOME 3, BAC CLONE:F16J14","","","","","PTHR33345 PTHR33345:SF3","(1 of 2) PTHR33345:SF3 - GENOMIC DNA, CHROMOSOME 3, BAC CLONE:F16J14"
"313","Manes.17G022526.v8.1",112.747833690477,0.338038828212722,0.0917152126338769,3.68574436568292,0.000228035158279385,0.0119191184087038,"Manes.17G022526","","","protein binding; zinc ion binding",NA,"(1 of 83) PF13920 - Zinc finger, C3HC4 type (RING finger) (zf-C3HC4_3)","GO:0005515 GO:0008270","","","PF13920","PTHR12183","RING/U-box superfamily protein"
"314","Manes.01G157600.v8.1",458.433108127959,-0.176233639990577,0.0479119964568259,-3.6782779475571,0.000234813994228196,0.0120196348064643,"Manes.01G157600","THIOREDOX-PWY","thioredoxin pathway","thioredoxin-disulfide reductase (NADPH) activity; cytoplasm; oxidoreductase activity; removal of superoxide radicals",NA,"(1 of 1) PTHR22912//PTHR22912:SF183 - DISULFIDE OXIDOREDUCTASE // SUBFAMILY NOT NAMED","GO:0004791 GO:0005737 GO:0016491 GO:0019430 GO:0055114","","K00384","PF00070","PTHR22912 PTHR22912:SF183","NADPH-dependent thioredoxin reductase B"
"315","Manes.03G177600.v8.1",320.105532205021,0.222346592482502,0.0604901019395645,3.67575165776126,0.000237150134401486,0.012100679715032,"Manes.03G177600","","","",NA,"(1 of 2) PTHR33345:SF3 - GENOMIC DNA, CHROMOSOME 3, BAC CLONE:F16J14","","","","","PTHR33345 PTHR33345:SF3","(1 of 2) PTHR33345:SF3 - GENOMIC DNA, CHROMOSOME 3, BAC CLONE:F16J14"
"316","Manes.05G151700.v8.1",197.636831297099,0.241369427888004,0.0657295935569129,3.67215762073763,0.000240511258250974,0.0121464825617804,"Manes.05G151700","PWY-6441","spermine and spermidine degradation III","protein binding",NA,"(1 of 2) PTHR10742//PTHR10742:SF284 - AMINE OXIDASE // LYSINE-SPECIFIC HISTONE DEMETHYLASE 1A","GO:0005515","KOG0029","","PF04433 PF13450","PTHR10742 PTHR10742:SF284","LSD1-like 3"
"317","Manes.06G089800.v8.1",67.2869261899622,0.291624244169109,0.0794203922079945,3.67190637141873,0.000240747888837296,0.0121464825617804,"Manes.06G089800","","","phosphorelay signal transduction system; protein binding",NA,"(1 of 2) K12127 - pseudo-response regulator 1 (TOC1, APRR1)","GO:0000160 GO:0005515","KOG1601","K12127","PF00072 PF06203","PTHR26402 PTHR26402:SF465","CCT motif -containing response regulator protein"
"318","Manes.08G019501.v8.1",104.303440140608,0.666470553889911,0.181511075026031,3.67179002049507,0.000240857543958044,0.0121464825617804,"Manes.08G019501","","","iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,"(1 of 366) PF00067 - Cytochrome P450 (p450)","GO:0005506 GO:0016705 GO:0020037 GO:0055114","","","PF00067","PTHR24298 PTHR24298:SF119",""
"319","Manes.12G056500.v8.1",189.743146408545,-0.184163666714609,0.0501812903369443,-3.6699667441398,0.000242582025902539,0.0121464825617804,"Manes.12G056500","","","protein dephosphorylation; protein tyrosine/serine/threonine phosphatase activity; dephosphorylation; phosphatase activity",NA,"(1 of 2) K04459 - dual specificity MAP kinase phosphatase (DUSP, MKP)","GO:0006470 GO:0008138 GO:0016311 GO:0016791","KOG1716","K04459","PF00782","PTHR10159 PTHR10159:SF329","indole-3-butyric acid response 5"
"320","Manes.14G059300.v8.1",22.7776871516958,0.4459390664938,0.121471482367863,3.67114204750808,0.000241469084794684,0.0121464825617804,"Manes.14G059300","","","monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,"(1 of 366) PF00067 - Cytochrome P450 (p450)","GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114","","","PF00067","PTHR24298 PTHR24298:SF117","cytochrome P450, family 71, subfamily A, polypeptide 22"
"321","Manes.17G086100.v8.1",386.752632815586,0.167821285748754,0.0457272663216911,3.67004851259054,0.000242504440646081,0.0121464825617804,"Manes.17G086100","","","",NA,"(1 of 1) K12879 - THO complex subunit 2 (THOC2)","","","K12879","PF11262 PF11732 PF16134","PTHR21597 PTHR21597:SF0","THO2"
"322","Manes.04G021900.v8.1",240.867134034044,0.175579023181679,0.0478898887813256,3.66630676432361,0.000246078709189657,0.0122833015304514,"Manes.04G021900","","","nucleic acid binding; RNA processing; RNA methyltransferase activity; metal ion binding",NA,"(1 of 1) 2.1.1.35 - tRNA (uracil(54)-C(5))-methyltransferase / tRNA:m(5)U(54)-methyltransferase","GO:0003676 GO:0006396 GO:0008173 GO:0046872","KOG2187","K15332","PF00076 PF00642 PF05958 PF13847","PTHR11061 PTHR11061:SF24","zinc finger (CCCH-type) family protein"
"323","Manes.09G100300.v8.1",119.973072566134,-0.310267846538942,0.0846729210741679,-3.66431017854183,0.000248006089076467,0.0123411822592138,"Manes.09G100300","","","carbohydrate binding",NA,"(1 of 49) PF00139 - Legume lectin domain (Lectin_legB)","GO:0030246","","","PF00139","PTHR32401 PTHR32401:SF7","Concanavalin A-like lectin family protein"
"324","Manes.17G050000.v8.1",767.474147148654,0.184032013995431,0.0502438699464674,3.66277546278798,0.000249497223716007,0.0123770644345289,"Manes.17G050000","","","GTPase activity; GTP binding",NA,"(1 of 2) PTHR10751//PTHR10751:SF44 - GUANYLATE BINDING PROTEIN // SUBFAMILY NOT NAMED","GO:0003924 GO:0005525","KOG2037","","PF02263 PF02841","PTHR10751 PTHR10751:SF44","Guanylate-binding family protein"
"325","Manes.13G047100.v8.1",203.711830614316,0.198533204286218,0.0542217224182684,3.6615067805247,0.000250736223880072,0.0124002563889982,"Manes.13G047100","","","",NA,"(1 of 3) 3.6.4.11 - Nucleoplasmin ATPase","","","","PF07529 PF13921","PTHR10799","Helicase/SANT-associated, DNA binding protein"
"326","Manes.05G138800.v8.1",112.778063569612,0.300664856316618,0.0821793290346279,3.65864335774665,0.000253553896100197,0.0124728082274804,"Manes.05G138800","","","intra-Golgi vesicle-mediated transport",NA,"(1 of 2) K09313 - homeobox protein cut-like (CUTL)","GO:0006891 GO:0030173","","K09313","PF08172","PTHR14043","CCAAT-displacement protein alternatively spliced product"
"327","Manes.09G145100.v8.1",149.860591543937,0.184812549825996,0.0505167657409432,3.65843986873071,0.000253755259776401,0.0124728082274804,"Manes.09G145100","","","",NA,"(1 of 1) K13156 - U11/U12 small nuclear ribonucleoprotein 48 kDa protein (SNRNP48)","","","K13156","PF05253","PTHR21402 PTHR21402:SF10","(1 of 1) PTHR21402:SF10 - U11/U12 SMALL NUCLEAR RIBONUCLEOPROTEIN 48 KDA PROTEIN"
"328","Manes.01G072200.v8.1",117.869625331377,0.302638173113697,0.0827710373903838,3.65632934726099,0.000255852600451306,0.0124994493831424,"Manes.01G072200","","","",NA,"","","","","","PTHR32166 PTHR32166:SF25","(1 of 2) PTHR32166:SF15 - F16P17.2 PROTEIN"
"329","Manes.16G088600.v8.1",289.328072362219,0.179335447179544,0.0490376611696086,3.65709625830786,0.000255088605800374,0.0124994493831424,"Manes.16G088600","","","transcription factor TFIID complex; DNA-templated transcription initiation",NA,"(1 of 2) PTHR15138:SF14 - IP01149P-RELATED","GO:0005669 GO:0006352","KOG2341","","PF05236 PF12174","PTHR15138 PTHR15138:SF14","TBP-associated factor 4"
"330","Manes.04G084000.v8.1",702.14035115326,0.241869592521745,0.0661700357641963,3.65527371609216,0.000256907727234434,0.0125129633328456,"Manes.04G084000","","","DNA binding; protein binding; nucleus; DNA-templated transcription initiation; zinc ion binding; metal ion binding",NA,"(1 of 1) PTHR22884:SF374 - ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 19-RELATED","GO:0003677 GO:0005515 GO:0005634 GO:0006352 GO:0008270 GO:0016570 GO:0046872","KOG1946","","PF02201 PF02213 PF03126","PTHR22884 PTHR22884:SF374","nucleic acid binding;zinc ion binding;DNA binding"
"331","Manes.08G156300.v8.1",7.10844174462992,0.487845479880096,0.13354750356649,3.65297341284414,0.000259221080492441,0.0125547938453875,"Manes.08G156300","","","DNA binding; DNA-binding transcription factor activity; DNA-templated transcription initiation; regulation of DNA-templated transcription; sigma factor activity",NA,"(1 of 1) PTHR30603//PTHR30603:SF25 - RNA POLYMERASE SIGMA FACTOR RPO // SUBFAMILY NOT NAMED","GO:0003677 GO:0003700 GO:0006352 GO:0006355 GO:0016987","","","PF00140 PF04539 PF04542 PF04545","PTHR30603 PTHR30603:SF25","RNApolymerase sigma subunit 2"
