gene_id,locusName,Description,colors,class,gene_metabolite
Manes.02G168600.v8.1,Manes.02G168600,(1 of 2) PTHR22884:SF276 - HISTONE-LYSINE N-METHYLTRANSFERASE; H3 LYSINE-36 SPECIFIC,turquoise,NA,gene
Manes.02G169400.v8.1,Manes.02G169400,(1 of 2) PTHR10891//PTHR10891:SF530 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,purple,NA,gene
Manes.02G169600.v8.1,Manes.02G169600,(1 of 2) PTHR10615//PTHR10615:SF100 - HISTONE ACETYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G171900.v8.1,Manes.02G171900,(1 of 2) PTHR10108//PTHR10108:SF926 - METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G172100.v8.1,Manes.02G172100,(1 of 2) PTHR13856:SF95 - F24J8.3 PROTEIN,turquoise,NA,gene
Manes.02G172400.v8.1,Manes.02G172400,(1 of 2) K00166 - 2-oxoisovalerate dehydrogenase E1 component alpha subunit (BCKDHA; bkdA1),turquoise,NA,gene
Manes.02G172600.v8.1,Manes.02G172600,(1 of 2) K03875 - F-box and leucine-rich repeat protein 1 (S-phase kinase-associated protein 2) (SKP2; FBXL1),turquoise,NA,gene
Manes.02G173200.v8.1,Manes.02G173200,(1 of 2) PTHR10641//PTHR10641:SF496 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G175100.v8.1,Manes.02G175100,(1 of 53) PF14416 - PMR5 N terminal Domain (PMR5N),turquoise,NA,gene
Manes.02G175600.v8.1,Manes.02G175600,(1 of 2) K12479 - vacuolar protein sorting-associated protein 45 (VPS45),turquoise,NA,gene
Manes.02G175700.v8.1,Manes.02G175700,(1 of 15) PF04720 - PDDEXK-like family of unknown function (PDDEXK_6),black,NA,gene
Manes.02G177601.v8.1,Manes.02G177601,,turquoise,NA,gene
Manes.02G177900.v8.1,Manes.02G177900,(1 of 2) K01590 - histidine decarboxylase (hdc; HDC),purple,NA,gene
Manes.02G178000.v8.1,Manes.02G178000,(1 of 2) K07437 - cytochrome P450; family 26; subfamily A (CYP26A),turquoise,NA,gene
Manes.02G178200.v8.1,Manes.02G178200,(1 of 1) KOG1157 - Predicted guanosine polyphosphate pyrophosphohydrolase/synthase,turquoise,NA,gene
Manes.02G178700.v8.1,Manes.02G178700,(1 of 2) PTHR11556//PTHR11556:SF17 - FRUCTOSE-1;6-BISPHOSPHATASE-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G178800.v8.1,Manes.02G178800,(1 of 1) K17637 - exocyst complex component 2 (EXOC2; SEC5),black,NA,gene
Manes.02G180200.v8.1,Manes.02G180200,(1 of 2) PTHR22952:SF184 - BASIC LEUCINE ZIPPER TRANSCRIPTION FACTOR-RELATED,turquoise,NA,gene
Manes.02G181700.v8.1,Manes.02G181700,(1 of 6) PF04367 - Protein of unknown function (DUF502) (DUF502),turquoise,NA,gene
Manes.02G181900.v8.1,Manes.02G181900,(1 of 2) K10807 - ribonucleoside-diphosphate reductase subunit M1 (RRM1),black,NA,gene
Manes.02G182600.v8.1,Manes.02G182600,(1 of 1) PTHR24056//PTHR24056:SF221 - CELL DIVISION PROTEIN KINASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.02G183700.v8.1,Manes.02G183700,(1 of 2) K15111 - solute carrier family 25 (mitochondrial S-adenosylmethionine transporter); member 26 (SLC25A26),black,NA,gene
Manes.02G184400.v8.1,Manes.02G184400,(1 of 5) PTHR24031//PTHR24031:SF247 - RNA HELICASE // DEAD-BOX ATP-DEPENDENT RNA HELICASE 39,turquoise,NA,gene
Manes.02G184800.v8.1,Manes.02G184800,(1 of 109) 1.11.1.7 - Peroxidase / Lactoperoxidase,black,NA,gene
Manes.02G185350.v8.1,Manes.02G185350,,turquoise,NA,gene
Manes.02G185501.v8.1,Manes.02G185501,(1 of 7) K07897 - Ras-related protein Rab-7A (RAB7A),turquoise,NA,gene
Manes.02G185600.v8.1,Manes.02G185600,,turquoise,NA,gene
Manes.02G186000.v8.1,Manes.02G186000,(1 of 1) 5.4.99.45 - tRNA pseudouridine(38/39) synthase / Pseudouridine synthase 3,turquoise,NA,gene
Manes.02G186100.v8.1,Manes.02G186100,(1 of 1) PTHR10619:SF0 - F-ACTIN-CAPPING PROTEIN SUBUNIT BETA,turquoise,NA,gene
Manes.02G186700.v8.1,Manes.02G186700,(1 of 1) K14407 - cleavage stimulation factor subunit 2 (CSTF2; RNA15),turquoise,NA,gene
Manes.02G186900.v8.1,Manes.02G186900,(1 of 2) PTHR22604:SF132 - NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN,turquoise,NA,gene
Manes.02G187200.v8.1,Manes.02G187200,(1 of 2) PTHR11709//PTHR11709:SF118 - MULTI-COPPER OXIDASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G187600.v8.1,Manes.02G187600,(1 of 2) PTHR12161//PTHR12161:SF21 - UNCHARACTERIZED DUF292 // REGULATOR OF VPS4 ACTIVITY IN THE MVB PATHWAY PROTEIN,purple,NA,gene
Manes.02G188000.v8.1,Manes.02G188000,(1 of 3) KOG0296 - Angio-associated migratory cell protein (contains WD40 repeats),turquoise,NA,gene
Manes.02G188900.v8.1,Manes.02G188900,,turquoise,NA,gene
Manes.02G190000.v8.1,Manes.02G190000,(1 of 1) PF00102//PF13350 - Protein-tyrosine phosphatase (Y_phosphatase) // Tyrosine phosphatase family (Y_phosphatase3),turquoise,NA,gene
Manes.02G190200.v8.1,Manes.02G190200,(1 of 12) PF11961 - Domain of unknown function (DUF3475) (DUF3475),turquoise,NA,gene
Manes.02G190300.v8.1,Manes.02G190300,(1 of 5) K15378 - solute carrier family 45; member 1/2/4 (SLC45A1_2_4),black,NA,gene
Manes.02G190500.v8.1,Manes.02G190500,(1 of 1) K07019//K13696 - uncharacterized protein (K07019) // abhydrolase domain-containing protein 1/3 (ABHD1_3),turquoise,NA,gene
Manes.02G190800.v8.1,Manes.02G190800,(1 of 5) K00627 - pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) (DLAT; aceF; pdhC),turquoise,carb,gene
Manes.02G191700.v8.1,Manes.02G191700,(1 of 14) K06689 - ubiquitin-conjugating enzyme E2 D/E (UBE2D_E; UBC4; UBC5),black,NA,gene
Manes.02G191800.v8.1,Manes.02G191800,(1 of 1) PTHR15606//PTHR15606:SF3 - DNAJ HOMOLOG SUBFAMILY C MEMBER 8/LIPOPOLYSACCHARIDE SPECIFIC RESPONSE-7-RELATED // GPALPP MOTIFS-CONTAINING PROTEIN 1,turquoise,NA,gene
Manes.02G192000.v8.1,Manes.02G192000,(1 of 6) KOG3140 - Predicted membrane protein,turquoise,NA,gene
Manes.02G192200.v8.1,Manes.02G192200,(1 of 2) PTHR24349//PTHR24349:SF117 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G192600.v8.1,Manes.02G192600,(1 of 2) PTHR22765//PTHR22765:SF46 - RING FINGER AND PROTEASE ASSOCIATED DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G192700.v8.1,Manes.02G192700,(1 of 1) PTHR18929//PTHR18929:SF98 - PROTEIN DISULFIDE ISOMERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G193200.v8.1,Manes.02G193200,,black,NA,gene
Manes.02G194100.v8.1,Manes.02G194100,(1 of 2) PTHR31916:SF3 - ALKALINE/NEUTRAL INVERTASE CINV1-RELATED,turquoise,carb,gene
Manes.02G194600.v8.1,Manes.02G194600,(1 of 2) 2.7.1.74 - Deoxycytidine kinase,turquoise,NA,gene
Manes.02G194800.v8.1,Manes.02G194800,(1 of 5) PTHR10641:SF643 - MYB TRANSCRIPTION FACTOR-RELATED,black,NA,gene
Manes.02G195100.v8.1,Manes.02G195100,(1 of 1) PTHR12899//PTHR12899:SF7 - 39S RIBOSOMAL PROTEIN L18; MITOCHONDRIAL // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G195200.v8.1,Manes.02G195200,(1 of 2) K09191 - general transcription factor IIIA (GTF3A),turquoise,NA,gene
Manes.02G197400.v8.1,Manes.02G197400,(1 of 80) PF01535//PF13041//PF14432 - PPR repeat (PPR) // PPR repeat family (PPR_2) // DYW family of nucleic acid deaminases (DYW_deaminase),turquoise,NA,gene
Manes.02G197600.v8.1,Manes.02G197600,(1 of 1) PTHR11886//PTHR11886:SF37 - DYNEIN LIGHT CHAIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G198100.v8.1,Manes.02G198100,,turquoise,NA,gene
Manes.02G198600.v8.1,Manes.02G198600,(1 of 1) PTHR17630//PTHR17630:SF45 - DIENELACTONE HYDROLASE // DIENELACTONE HYDROLASE-LIKE PROTEIN,turquoise,NA,gene
Manes.02G199300.v8.1,Manes.02G199300,(1 of 2) PTHR27000//PTHR27000:SF97 - FAMILY NOT NAMED // LEUCINE-RICH RECEPTOR-LIKE PROTEIN KINASE,turquoise,NA,gene
Manes.02G199500.v8.1,Manes.02G199500,(1 of 2) PTHR23359//PTHR23359:SF72 - NUCLEOTIDE KINASE // ADENYLATE KINASE FAMILY PROTEIN,black,NA,gene
Manes.02G199800.v8.1,Manes.02G199800,(1 of 1) PF00931//PF13676//PF13855 - NB-ARC domain (NB-ARC) // TIR domain (TIR_2) // Leucine rich repeat (LRR_8),turquoise,NA,gene
Manes.02G202900.v8.1,Manes.02G202900,(1 of 8) 1.6.5.9 - NADH:ubiquinone reductase (non-electrogenic) / Ubiquinone reductase,purple,NA,gene
Manes.02G203201.v8.1,Manes.02G203201,(1 of 3) PTHR10887//PTHR10887:SF372 - DNA2/NAM7 HELICASE FAMILY // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G203500.v8.1,Manes.02G203500,(1 of 42) 2.7.10.2//2.7.11.1 - Non-specific protein-tyrosine kinase / Cytoplasmic protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,turquoise,NA,gene
Manes.02G204000.v8.1,Manes.02G204000,(1 of 1) PTHR19302//PTHR19302:SF39 - GAMMA TUBULIN COMPLEX PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G204500.v8.1,Manes.02G204500,(1 of 1) PF06588 - Muskelin N-terminus (Muskelin_N),turquoise,NA,gene
Manes.02G206150.v8.1,Manes.02G206150,(1 of 13) PF00931//PF07725//PF13676 - NB-ARC domain (NB-ARC) // Leucine Rich Repeat (LRR_3) // TIR domain (TIR_2),turquoise,NA,gene
Manes.02G206300.v8.1,Manes.02G206300,(1 of 10) PTHR11695//PTHR11695:SF497 - ALCOHOL DEHYDROGENASE RELATED // CINNAMYL ALCOHOL DEHYDROGENASE 6-RELATED,turquoise,NA,gene
Manes.02G206350.v8.1,Manes.02G206350,(1 of 74) PF03372 - Endonuclease/Exonuclease/phosphatase family (Exo_endo_phos),turquoise,NA,gene
Manes.02G206400.v8.1,Manes.02G206400,(1 of 10) PTHR11695//PTHR11695:SF497 - ALCOHOL DEHYDROGENASE RELATED // CINNAMYL ALCOHOL DEHYDROGENASE 6-RELATED,turquoise,NA,gene
Manes.02G206500.v8.1,Manes.02G206500,(1 of 10) PTHR11695//PTHR11695:SF497 - ALCOHOL DEHYDROGENASE RELATED // CINNAMYL ALCOHOL DEHYDROGENASE 6-RELATED,turquoise,NA,gene
Manes.02G207300.v8.1,Manes.02G207300,(1 of 2) K17541 - SCY1-like protein 2 (SCYL2),turquoise,NA,gene
Manes.02G202100.v8.1,Manes.02G202100,(1 of 1) PF05729//PF07725//PF13676//PF13855 - NACHT domain (NACHT) // Leucine Rich Repeat (LRR_3) // TIR domain (TIR_2) // Leucine rich repeat (LRR_8),turquoise,NA,gene
Manes.02G202000.v8.1,Manes.02G202000,(1 of 1) KOG0472//KOG0617//KOG4658 - Leucine-rich repeat protein // Ras suppressor protein (contains leucine-rich repeats) // Apoptotic ATPase,turquoise,NA,gene
Manes.02G202166.v8.1,Manes.02G202166,(1 of 1) KOG0617//KOG4658 - Ras suppressor protein (contains leucine-rich repeats) // Apoptotic ATPase,turquoise,NA,gene
Manes.02G201900.v8.1,Manes.02G201900,(1 of 1) PTHR11476:SF7 - HISTIDYL-TRNA SYNTHETASE; ISOFORM D,turquoise,NA,gene
Manes.02G201301.v8.1,Manes.02G201301,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G211901.v8.1,Manes.02G211901,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G200534.v8.1,Manes.02G200534,,turquoise,NA,gene
Manes.02G221200.v8.1,Manes.02G221200,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G220750.v8.1,Manes.02G220750,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G221381.v8.1,Manes.02G221381,(1 of 2) PTHR23509:SF10 - PHOSPHOLIPASE DDHD1,turquoise,NA,gene
Manes.02G207700.v8.1,Manes.02G207700,(1 of 1) PTHR10288:SF145 - P-ELEMENT SOMATIC INHIBITOR; ISOFORM C,turquoise,NA,gene
Manes.02G207900.v8.1,Manes.02G207900,(1 of 3) KOG0253 - Synaptic vesicle transporter SV2 (major facilitator superfamily),turquoise,NA,gene
Manes.02G208200.v8.1,Manes.02G208200,(1 of 1) PTHR15561//PTHR15561:SF0 - CALCITONIN GENE-RELATED PEPTIDE-RECEPTOR COMPONENT PROTEIN // DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC9,turquoise,NA,gene
Manes.02G208560.v8.1,Manes.02G208560,(1 of 1) 2.1.1.176//2.1.1.178 - 16S rRNA (cytosine(967)-C(5))-methyltransferase // 16S rRNA (cytosine(1407)-C(5))-methyltransferase,turquoise,NA,gene
Manes.02G208680.v8.1,Manes.02G208680,(1 of 3) K07735 - putative transcriptional regulator (algH),turquoise,NA,gene
Manes.02G195900.v8.1,Manes.02G195900,,turquoise,NA,gene
Manes.02G210300.v8.1,Manes.02G210300,(1 of 1) KOG2477 - Uncharacterized conserved protein,turquoise,NA,gene
Manes.02G210080.v8.1,Manes.02G210080,(1 of 1) K01522 - bis(5'-adenosyl)-triphosphatase (FHIT),turquoise,NA,gene
Manes.02G208660.v8.1,Manes.02G208660,(1 of 1) K01411 - nardilysin [EC:3.4.24.61] (NRD1),turquoise,NA,gene
Manes.02G213372.v8.1,Manes.02G213372,(1 of 1) PTHR22778//PTHR22778:SF18 - OVARIAN CANCER GENE-2 PROTEIN-RELATED // RHODANESE-LIKE DOMAIN-CONTAINING PROTEIN 8; CHLOROPLASTIC,turquoise,NA,gene
Manes.02G213900.v8.1,Manes.02G213900,(1 of 1) PTHR24286:SF83 - CYTOCHROME P450 SUPERFAMILY PROTEIN,turquoise,NA,gene
Manes.02G214160.v8.1,Manes.02G214160,,turquoise,NA,gene
Manes.02G214300.v8.1,Manes.02G214300,(1 of 2) PTHR12072:SF5 - CWF19-LIKE PROTEIN 2,turquoise,NA,gene
Manes.02G214360.v8.1,Manes.02G214360,(1 of 6) PTHR10178//PTHR10178:SF283 - GAG/POL/ENV POLYPROTEIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.02G210700.v8.1,Manes.02G210700,(1 of 2) PTHR11132//PTHR11132:SF98 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G210800.v8.1,Manes.02G210800,(1 of 4) PTHR32258//PTHR32258:SF4 - FAMILY NOT NAMED // KINASE INTERACTING (KIP1-LIKE) FAMILY PROTEIN,turquoise,NA,gene
Manes.02G218100.v8.1,Manes.02G218100,(1 of 1) PTHR32370:SF17 - ROOT PHOTOTROPISM PROTEIN 2,black,NA,gene
Manes.02G218000.v8.1,Manes.02G218000,(1 of 3) K02866 - large subunit ribosomal protein L10e (RP-L10e; RPL10),turquoise,NA,gene
Manes.02G217900.v8.1,Manes.02G217900,(1 of 5) PTHR27003//PTHR27003:SF36 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT PROTEIN KINASE-LIKE PROTEIN,turquoise,NA,gene
Manes.02G217700.v8.1,Manes.02G217700,(1 of 3) K02866 - large subunit ribosomal protein L10e (RP-L10e; RPL10),turquoise,NA,gene
Manes.02G217200.v8.1,Manes.02G217200,(1 of 2) PTHR12542//PTHR12542:SF29 - EXOCYST COMPLEX PROTEIN EXO70 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G216400.v8.1,Manes.02G216400,(1 of 1) PTHR33405:SF1 - PROTEIN FLC EXPRESSOR,turquoise,NA,gene
Manes.02G216300.v8.1,Manes.02G216300,(1 of 2) K13098 - RNA-binding protein FUS (TLS; FUS),turquoise,NA,gene
Manes.02G216200.v8.1,Manes.02G216200,(1 of 2) PTHR31165//PTHR31165:SF6 - FAMILY NOT NAMED // PROTEIN LIGHT-DEPENDENT SHORT HYPOCOTYLS 6,turquoise,NA,gene
Manes.02G215950.v8.1,Manes.02G215950,(1 of 3) K18270 - Rab3 GTPase-activating protein catalytic subunit (RAB3GAP1),turquoise,NA,gene
Manes.02G216130.v8.1,Manes.02G216130,(1 of 10) 2.3.1.119//2.3.1.199 - Transferred entry: 1.1.1.330; 1.3.1.93; 2.3.1.199 and 4.2.1.134 // Very-long-chain 3-oxoacyl-CoA synthase / Very-long-chain beta-ketoacyl-CoA synthase,turquoise,NA,gene
Manes.02G218400.v8.1,Manes.02G218400,(1 of 1) PTHR35698:SF1 - DNA-BINDING PROTEIN RHL1,turquoise,NA,gene
Manes.02G218300.v8.1,Manes.02G218300,(1 of 1) PTHR33925//PTHR33925:SF2 - FAMILY NOT NAMED // PLASTID DIVISION PROTEIN CDP1; CHLOROPLASTIC,turquoise,NA,gene
Manes.02G218650.v8.1,Manes.02G218650,(1 of 4) PTHR31645//PTHR31645:SF1 - FAMILY NOT NAMED // GB|AAD49762.1-RELATED,turquoise,NA,gene
Manes.02G219100.v8.1,Manes.02G219100,(1 of 1) K10744 - ribonuclease H2 subunit B (RNASEH2B),turquoise,NA,gene
Manes.02G219500.v8.1,Manes.02G219500,(1 of 2) K10583 - ubiquitin-conjugating enzyme E2 S (UBE2S; E2EPF),black,NA,gene
Manes.02G219800.v8.1,Manes.02G219800,(1 of 1) PTHR23074//PTHR23074:SF95 - AAA ATPASE // AAA-TYPE ATPASE DOMAIN-CONTAINING PROTEIN-RELATED,turquoise,NA,gene
Manes.02G219900.v8.1,Manes.02G219900,,turquoise,NA,gene
Manes.02G220100.v8.1,Manes.02G220100,(1 of 1) PTHR13734//PTHR13734:SF42 - TRNA-NUCLEOTIDYLTRANSFERASE/POLY A  POLYMERASE FAMILY MEMBER // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G219700.v8.1,Manes.02G219700,(1 of 1) PTHR22891//PTHR22891:SF34 - EUKARYOTIC TRANSLATION INITIATION FACTOR 2C // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G220200.v8.1,Manes.02G220200,(1 of 1) PTHR13872//PTHR13872:SF23 - 60S RIBOSOMAL PROTEIN L35 // DOLICHYL-DIPHOSPHOOLIGOSACCHARIDE--PROTEIN GLYCOSYLTRANSFERASE SUBUNIT STT3B,turquoise,NA,gene
Manes.02G215405.v8.1,Manes.02G215405,(1 of 20) PF01637 - Archaeal ATPase (Arch_ATPase),turquoise,NA,gene
Manes.02G215300.v8.1,Manes.02G215300,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G215130.v8.1,Manes.02G215130,,turquoise,NA,gene
Manes.02G215325.v8.1,Manes.02G215325,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.02G215420.v8.1,Manes.02G215420,(1 of 20) PF01637 - Archaeal ATPase (Arch_ATPase),turquoise,NA,gene
Manes.02G226900.v8.1,Manes.02G226900,(1 of 18) PF02309//PF02362//PF06507 - AUX/IAA family (AUX_IAA) // B3 DNA binding domain (B3) // Auxin response factor (Auxin_resp),turquoise,NA,gene
Manes.02G227000.v8.1,Manes.02G227000,(1 of 1) K01961 - acetyl-CoA carboxylase; biotin carboxylase subunit (accC),turquoise,NA,gene
Manes.02G227100.v8.1,Manes.02G227100,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.02G227200.v8.1,Manes.02G227200,(1 of 2) 1.14.13.11 - Trans-cinnamate 4-monooxygenase / Cinnamic acid 4-monooxygenase,turquoise,NA,gene
Manes.02G222800.v8.1,Manes.02G222800,,turquoise,NA,gene
Manes.02G223000.v8.1,Manes.02G223000,(1 of 2) 5.4.99.8 - Cycloartenol synthase / 2;3-epoxysqualene--cycloartenol cyclase,turquoise,NA,gene
Manes.02G223400.v8.1,Manes.02G223400,(1 of 1) K07541 - phosphatidylinositol glycan; class X (PIGX),turquoise,NA,gene
Manes.02G223800.v8.1,Manes.02G223800,(1 of 3) PTHR24286:SF66 - CYTOCHROME P450 FAMILY PROTEIN-RELATED,black,NA,gene
Manes.02G223900.v8.1,Manes.02G223900,(1 of 1) PF00018 - SH3 domain (SH3_1),turquoise,NA,gene
Manes.02G224801.v8.1,Manes.02G224801,(1 of 1) PTHR12357:SF24 - EVOLUTIONARILY CONSERVED C-TERMINAL REGION 10,turquoise,NA,gene
Manes.02G225700.v8.1,Manes.02G225700,(1 of 2) PTHR13773//PTHR13773:SF13 - PHOSPHATIDATE CYTIDYLYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.03G001800.v8.1,Manes.03G001800,(1 of 2) PTHR10566:SF84 - ABC1 FAMILY PROTEIN,turquoise,NA,gene
Manes.03G003600.v8.1,Manes.03G003600,(1 of 1) K11507 - centromere protein O (CENPO),turquoise,NA,gene
Manes.03G005500.v8.1,Manes.03G005500,(1 of 10) K11855 - ubiquitin carboxyl-terminal hydrolase 36/42 [EC:3.4.19.12] (USP36_42),turquoise,NA,gene
Manes.03G005800.v8.1,Manes.03G005800,,turquoise,NA,gene
Manes.03G006500.v8.1,Manes.03G006500,(1 of 5) PTHR13683:SF246 - ASPARTYL PROTEASE FAMILY PROTEIN,turquoise,NA,gene
Manes.03G008000.v8.1,Manes.03G008000,,turquoise,NA,gene
Manes.03G008700.v8.1,Manes.03G008700,(1 of 1) K16860 - phospholipase D3/4 (PLD3_4),turquoise,NA,gene
Manes.03G009200.v8.1,Manes.03G009200,(1 of 4) PTHR23213//PTHR23213:SF190 - FORMIN-RELATED // FORMIN-LIKE PROTEIN 17-RELATED,turquoise,NA,gene
Manes.03G010400.v8.1,Manes.03G010400,(1 of 2) K11643 - chromodomain-helicase-DNA-binding protein 4 (CHD4; MI2B),turquoise,NA,gene
Manes.03G010500.v8.1,Manes.03G010500,(1 of 3) PTHR26402//PTHR26402:SF558 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // TWO-COMPONENT RESPONSE REGULATOR ARR18,turquoise,NA,gene
Manes.03G011300.v8.1,Manes.03G011300,,turquoise,NA,gene
Manes.03G012200.v8.1,Manes.03G012200,(1 of 1) PTHR13109:SF7 - NEUROCHONDRIN,turquoise,NA,gene
Manes.03G012550.v8.1,Manes.03G012550,(1 of 5) PTHR22847//PTHR22847:SF480 - WD40 REPEAT PROTEIN // PROTEIN TOPLESS-RELATED,turquoise,NA,gene
Manes.03G012900.v8.1,Manes.03G012900,(1 of 2) KOG3306 - Predicted membrane protein,turquoise,NA,gene
Manes.03G013000.v8.1,Manes.03G013000,(1 of 4) K15289 - solute carrier family 35; member F5 (SLC35F5),turquoise,NA,gene
Manes.03G013500.v8.1,Manes.03G013500,(1 of 2) PTHR10555//PTHR10555:SF156 - SORTING NEXIN // PHOX (PX) DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.03G013600.v8.1,Manes.03G013600,(1 of 7) K00759 - adenine phosphoribosyltransferase (APRT; apt),turquoise,NA,gene
Manes.03G013700.v8.1,Manes.03G013700,(1 of 1) PTHR35743//PTHR35743:SF1 - FAMILY NOT NAMED // SEQUENCE-SPECIFIC DNA BINDING TRANSCRIPTION FACTOR,turquoise,NA,gene
Manes.03G014200.v8.1,Manes.03G014200,(1 of 1) K03858 - phosphatidylinositol glycan; class H (PIGH; GPI15),turquoise,NA,gene
Manes.03G014900.v8.1,Manes.03G014900,(1 of 4) PTHR31358:SF10 - TARGETING PROTEIN FOR XKLP2-LIKE PROTEIN,black,NA,gene
Manes.03G016200.v8.1,Manes.03G016200,(1 of 1) PTHR12169//PTHR12169:SF5 - ATPASE N2B // AFG1-LIKE ATPASE FAMILY PROTEIN,turquoise,NA,gene
Manes.03G017500.v8.1,Manes.03G017500,(1 of 10) PF04862 - Protein of unknown function (DUF642) (DUF642),turquoise,NA,gene
Manes.03G017900.v8.1,Manes.03G017900,(1 of 1) KOG0523 - Transketolase,turquoise,carot,gene
Manes.03G019100.v8.1,Manes.03G019100,(1 of 1) PTHR11361//PTHR11361:SF31 - DNA MISMATCH REPAIR MUTS RELATED PROTEINS // DNA MISMATCH REPAIR PROTEIN MSH6,turquoise,NA,gene
Manes.03G019900.v8.1,Manes.03G019900,,turquoise,NA,gene
Manes.03G020000.v8.1,Manes.03G020000,(1 of 3) PTHR12161:SF14 - REGULATOR OF VPS4,black,NA,gene
Manes.03G020500.v8.1,Manes.03G020500,(1 of 2) PTHR10015//PTHR10015:SF187 - HEAT SHOCK TRANSCRIPTION FACTOR // HEAT STRESS TRANSCRIPTION FACTOR C-1,purple,NA,gene
Manes.03G021100.v8.1,Manes.03G021100,(1 of 32) PF00083 - Sugar (and other) transporter (Sugar_tr),purple,NA,gene
Manes.03G021300.v8.1,Manes.03G021300,,turquoise,NA,gene
Manes.03G022200.v8.1,Manes.03G022200,(1 of 2) PTHR34282//PTHR34282:SF2 - FAMILY NOT NAMED // GENOMIC DNA; CHROMOSOME 3; P1 CLONE:MSD24,purple,NA,gene
Manes.03G022300.v8.1,Manes.03G022300,(1 of 2) PTHR33101//PTHR33101:SF10 - FAMILY NOT NAMED // RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 8-RELATED,black,NA,gene
Manes.03G022700.v8.1,Manes.03G022700,(1 of 1) PTHR13547:SF1 - MITOCHONDRIAL RIBONUCLEASE P PROTEIN 3,turquoise,NA,gene
Manes.03G023100.v8.1,Manes.03G023100,(1 of 19) PF00641 - Zn-finger in Ran binding protein and others (zf-RanBP),turquoise,NA,gene
Manes.03G023200.v8.1,Manes.03G023200,(1 of 2) PTHR23503:SF37 - PLASTIDIC GLUCOSE TRANSPORTER 2-RELATED,black,NA,gene
Manes.03G023800.v8.1,Manes.03G023800,(1 of 3) PTHR31734//PTHR31734:SF5 - FAMILY NOT NAMED // AUXIN-RESPONSIVE PROTEIN IAA27,turquoise,NA,gene
Manes.03G024100.v8.1,Manes.03G024100,(1 of 2) K02357 - elongation factor Ts (tsf; TSFM),turquoise,NA,gene
